CALENDAR_YEAR,COC_ID,COC_NAME,RACE,EXPERIENCING_HOMELESSNESS
2018,CA-517,Napa County CoC,Native Hawaiian or Pacific Islander,17
2018,CA-517,Napa County CoC,Unknown,*
2018,CA-517,Napa County CoC,White,750
2018,CA-518,Solano County CoC,"American Indian, Alaska Native, or Indigenous",40
2018,CA-518,Solano County CoC,Asian or Asian American,*
2018,CA-518,Solano County CoC,"Black, African American, or African",375
2018,CA-518,Solano County CoC,Multiple Races,80
2018,CA-518,Solano County CoC,Native Hawaiian or Pacific Islander,17
2018,CA-518,Solano County CoC,Unknown,37
2018,CA-518,Solano County CoC,White,347
2018,CA-519,Butte County CoC,"American Indian, Alaska Native, or Indigenous",44
2018,CA-519,Butte County CoC,Asian or Asian American,*
2018,CA-519,Butte County CoC,"Black, African American, or African",97
2018,CA-519,Butte County CoC,Multiple Races,90
2018,CA-519,Butte County CoC,Native Hawaiian or Pacific Islander,*
2018,CA-519,Butte County CoC,Unknown,*
2018,CA-519,Butte County CoC,White,1047
2018,CA-520,Merced County CoC,"American Indian, Alaska Native, or Indigenous",26
2018,CA-520,Merced County CoC,Asian or Asian American,*
2018,CA-520,Merced County CoC,"Black, African American, or African",187
2018,CA-520,Merced County CoC,Multiple Races,24
2018,CA-520,Merced County CoC,Native Hawaiian or Pacific Islander,*
2018,CA-520,Merced County CoC,Unknown,*
2018,CA-520,Merced County CoC,White,643
2018,CA-521,Yolo County CoC,"American Indian, Alaska Native, or Indigenous",57
2018,CA-521,Yolo County CoC,Asian or Asian American,*
2018,CA-521,Yolo County CoC,"Black, African American, or African",202
2018,CA-521,Yolo County CoC,Multiple Races,67
2018,CA-521,Yolo County CoC,Native Hawaiian or Pacific Islander,*
2018,CA-521,Yolo County CoC,Unknown,30
2018,CA-521,Yolo County CoC,White,570
2018,CA-522,Humboldt County CoC,"American Indian, Alaska Native, or Indigenous",87
2018,CA-522,Humboldt County CoC,Asian or Asian American,*
2018,CA-522,Humboldt County CoC,"Black, African American, or African",60
2018,CA-522,Humboldt County CoC,Multiple Races,118
2018,CA-522,Humboldt County CoC,Native Hawaiian or Pacific Islander,*
2018,CA-522,Humboldt County CoC,Unknown,79
2018,CA-522,Humboldt County CoC,White,715
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC","American Indian, Alaska Native, or Indigenous",30
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Asian or Asian American,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC","Black, African American, or African",13
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Multiple Races,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Native Hawaiian or Pacific Islander,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,*
2018,CA-523,"Colusa, Glenn, Trinity Counties CoC",White,284
2018,CA-524,"Yuba, Sutter Counties CoC",Asian or Asian American,*
2018,CA-524,"Yuba, Sutter Counties CoC",White,*
2018,CA-525,El Dorado County CoC,"American Indian, Alaska Native, or Indigenous",*
2018,CA-525,El Dorado County CoC,Asian or Asian American,*
2018,CA-525,El Dorado County CoC,"Black, African American, or African",15
2018,CA-525,El Dorado County CoC,Multiple Races,14
2018,CA-525,El Dorado County CoC,Native Hawaiian or Pacific Islander,*
2018,CA-525,El Dorado County CoC,Unknown,23
2018,CA-525,El Dorado County CoC,White,188
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","American Indian, Alaska Native, or Indigenous",12
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Asian or Asian American,*
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","Black, African American, or African",26
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Multiple Races,27
2018,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",White,350
2018,CA-527,Tehama County CoC,"American Indian, Alaska Native, or Indigenous",25
2018,CA-527,Tehama County CoC,Asian or Asian American,*
2018,CA-527,Tehama County CoC,"Black, African American, or African",*
2018,CA-527,Tehama County CoC,Multiple Races,26
2018,CA-527,Tehama County CoC,Native Hawaiian or Pacific Islander,*
2018,CA-527,Tehama County CoC,Unknown,*
2018,CA-527,Tehama County CoC,White,348
2018,CA-529,Lake County CoC,"Black, African American, or African",*
2018,CA-529,Lake County CoC,Multiple Races,14
2018,CA-529,Lake County CoC,Native Hawaiian or Pacific Islander,*
2018,CA-529,Lake County CoC,White,71
2018,CA-530,"Alpine, Inyo, Mono Counties CoC","American Indian, Alaska Native, or Indigenous",37
2018,CA-530,"Alpine, Inyo, Mono Counties CoC",Asian or Asian American,*
2018,CA-530,"Alpine, Inyo, Mono Counties CoC","Black, African American, or African",*
2018,CA-530,"Alpine, Inyo, Mono Counties CoC",Multiple Races,*
2018,CA-530,"Alpine, Inyo, Mono Counties CoC",Native Hawaiian or Pacific Islander,*
2018,CA-530,"Alpine, Inyo, Mono Counties CoC",Unknown,*
2018,CA-530,"Alpine, Inyo, Mono Counties CoC",White,157
2018,CA-531,Nevada County CoC,"American Indian, Alaska Native, or Indigenous",*
2018,CA-531,Nevada County CoC,Asian or Asian American,*
2018,CA-531,Nevada County CoC,"Black, African American, or African",*
2018,CA-531,Nevada County CoC,Multiple Races,55
2018,CA-531,Nevada County CoC,Native Hawaiian or Pacific Islander,*
2018,CA-531,Nevada County CoC,Unknown,*
2018,CA-531,Nevada County CoC,White,472
2018,CA-600,Los Angeles County CoC,"American Indian, Alaska Native, or Indigenous",1001
2018,CA-600,Los Angeles County CoC,Asian or Asian American,838
2018,CA-600,Los Angeles County CoC,"Black, African American, or African",31899
2018,CA-600,Los Angeles County CoC,Multiple Races,1760
2018,CA-600,Los Angeles County CoC,Native Hawaiian or Pacific Islander,526
2018,CA-600,Los Angeles County CoC,Unknown,5273
2018,CA-600,Los Angeles County CoC,White,33690
2018,CA-601,San Diego County CoC,"American Indian, Alaska Native, or Indigenous",280
2018,CA-601,San Diego County CoC,Asian or Asian American,221
2018,CA-601,San Diego County CoC,"Black, African American, or African",4266
2018,CA-601,San Diego County CoC,Multiple Races,865
2018,CA-601,San Diego County CoC,Native Hawaiian or Pacific Islander,173
2018,CA-601,San Diego County CoC,Unknown,242
2018,CA-601,San Diego County CoC,White,9145
2018,CA-602,Orange County CoC,"American Indian, Alaska Native, or Indigenous",618
2018,CA-602,Orange County CoC,Asian or Asian American,289
2018,CA-602,Orange County CoC,"Black, African American, or African",1595
2018,CA-602,Orange County CoC,Multiple Races,468
2018,CA-602,Orange County CoC,Native Hawaiian or Pacific Islander,176
2018,CA-602,Orange County CoC,Unknown,463
2018,CA-602,Orange County CoC,White,8409
2018,CA-603,Santa Barbara County CoC,"American Indian, Alaska Native, or Indigenous",99
2018,CA-603,Santa Barbara County CoC,Asian or Asian American,13
2018,CA-603,Santa Barbara County CoC,"Black, African American, or African",208
2018,CA-603,Santa Barbara County CoC,Multiple Races,116
2018,CA-603,Santa Barbara County CoC,Native Hawaiian or Pacific Islander,13
2018,CA-603,Santa Barbara County CoC,Unknown,148
2018,CA-603,Santa Barbara County CoC,White,2107
2018,CA-604,Kern County CoC,"American Indian, Alaska Native, or Indigenous",86
2018,CA-604,Kern County CoC,Asian or Asian American,14
2018,CA-604,Kern County CoC,"Black, African American, or African",1378
2018,CA-604,Kern County CoC,Multiple Races,98
2018,CA-604,Kern County CoC,Native Hawaiian or Pacific Islander,34
2018,CA-604,Kern County CoC,Unknown,*
2018,CA-604,Kern County CoC,White,3214
2018,CA-606,Long Beach CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",39
2018,CA-606,Long Beach CoC (Los Angeles County),Asian or Asian American,56
2018,CA-606,Long Beach CoC (Los Angeles County),"Black, African American, or African",1304
2018,CA-606,Long Beach CoC (Los Angeles County),Multiple Races,116
2018,CA-606,Long Beach CoC (Los Angeles County),Native Hawaiian or Pacific Islander,40
2018,CA-606,Long Beach CoC (Los Angeles County),Unknown,*
2018,CA-606,Long Beach CoC (Los Angeles County),White,1161
2018,CA-607,Pasadena CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",29
2018,CA-607,Pasadena CoC (Los Angeles County),Asian or Asian American,29
2018,CA-607,Pasadena CoC (Los Angeles County),"Black, African American, or African",446
2018,CA-607,Pasadena CoC (Los Angeles County),Multiple Races,51
2018,CA-607,Pasadena CoC (Los Angeles County),Native Hawaiian or Pacific Islander,28
2018,CA-607,Pasadena CoC (Los Angeles County),Unknown,64
2018,CA-607,Pasadena CoC (Los Angeles County),White,702
2018,CA-608,Riverside County CoC,"American Indian, Alaska Native, or Indigenous",168
2018,CA-608,Riverside County CoC,Asian or Asian American,68
2018,CA-608,Riverside County CoC,"Black, African American, or African",1691
2018,CA-608,Riverside County CoC,Multiple Races,194
2018,CA-608,Riverside County CoC,Native Hawaiian or Pacific Islander,62
2018,CA-608,Riverside County CoC,Unknown,55
2018,CA-608,Riverside County CoC,White,4919
2018,CA-609,San Bernardino County CoC,"American Indian, Alaska Native, or Indigenous",109
2018,CA-609,San Bernardino County CoC,Asian or Asian American,60
2018,CA-609,San Bernardino County CoC,"Black, African American, or African",3288
2018,CA-609,San Bernardino County CoC,Multiple Races,269
2018,CA-609,San Bernardino County CoC,Native Hawaiian or Pacific Islander,76
2018,CA-609,San Bernardino County CoC,Unknown,*
2018,CA-609,San Bernardino County CoC,White,3818
2018,CA-611,Ventura County CoC,"American Indian, Alaska Native, or Indigenous",24
2018,CA-611,Ventura County CoC,Asian or Asian American,17
2018,CA-611,Ventura County CoC,"Black, African American, or African",133
2018,CA-611,Ventura County CoC,Multiple Races,112
2018,CA-611,Ventura County CoC,Native Hawaiian or Pacific Islander,14
2018,CA-611,Ventura County CoC,Unknown,16
2018,CA-611,Ventura County CoC,White,1425
2018,CA-612,Glendale CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",*
2018,CA-612,Glendale CoC (Los Angeles County),Asian or Asian American,*
2018,CA-612,Glendale CoC (Los Angeles County),"Black, African American, or African",98
2018,CA-612,Glendale CoC (Los Angeles County),Multiple Races,23
2018,CA-612,Glendale CoC (Los Angeles County),Native Hawaiian or Pacific Islander,*
2018,CA-612,Glendale CoC (Los Angeles County),Unknown,*
2018,CA-612,Glendale CoC (Los Angeles County),White,227
2018,CA-613,Imperial County CoC,"American Indian, Alaska Native, or Indigenous",*
2018,CA-613,Imperial County CoC,"Black, African American, or African",41
2018,CA-613,Imperial County CoC,Multiple Races,*
2018,CA-613,Imperial County CoC,Native Hawaiian or Pacific Islander,*
2018,CA-613,Imperial County CoC,Unknown,*
2018,CA-613,Imperial County CoC,White,804
2018,CA-614,San Luis Obispo County CoC,"American Indian, Alaska Native, or Indigenous",52
2018,CA-614,San Luis Obispo County CoC,Asian or Asian American,*
2018,CA-614,San Luis Obispo County CoC,"Black, African American, or African",86
2018,CA-614,San Luis Obispo County CoC,Multiple Races,97
2018,CA-614,San Luis Obispo County CoC,Native Hawaiian or Pacific Islander,19
2018,CA-614,San Luis Obispo County CoC,Unknown,122
2018,CA-614,San Luis Obispo County CoC,White,1421
2019,All,California,"American Indian, Alaska Native, or Indigenous",6555
2019,All,California,Asian or Asian American,3853
2019,All,California,"Black, African American, or African",74005
2019,All,California,Multiple Races,10613
2019,All,California,Native Hawaiian or Pacific Islander,2946
2019,All,California,Unknown,9204
2019,All,California,White,130873
2019,CA-500,Santa Clara County CoC,"American Indian, Alaska Native, or Indigenous",654
2019,CA-500,Santa Clara County CoC,Asian or Asian American,532
2019,CA-500,Santa Clara County CoC,"Black, African American, or African",1934
2019,CA-500,Santa Clara County CoC,Multiple Races,785
2019,CA-500,Santa Clara County CoC,Native Hawaiian or Pacific Islander,234
2019,CA-500,Santa Clara County CoC,Unknown,460
2019,CA-500,Santa Clara County CoC,White,7368
2019,CA-501,San Francisco CoC,"American Indian, Alaska Native, or Indigenous",445
2019,CA-501,San Francisco CoC,Asian or Asian American,289
2019,CA-501,San Francisco CoC,"Black, African American, or African",3188
2019,CA-501,San Francisco CoC,Multiple Races,494
2019,CA-501,San Francisco CoC,Native Hawaiian or Pacific Islander,221
2019,CA-501,San Francisco CoC,Unknown,798
2019,CA-501,San Francisco CoC,White,2582
2019,CA-502,Alameda County CoC,"American Indian, Alaska Native, or Indigenous",311
2019,CA-502,Alameda County CoC,Asian or Asian American,180
2019,CA-502,Alameda County CoC,"Black, African American, or African",4330
2019,CA-502,Alameda County CoC,Multiple Races,562
2019,CA-502,Alameda County CoC,Native Hawaiian or Pacific Islander,154
2019,CA-502,Alameda County CoC,Unknown,45
2019,CA-502,Alameda County CoC,White,1949
2019,CA-503,Sacramento County CoC,"American Indian, Alaska Native, or Indigenous",241
2019,CA-503,Sacramento County CoC,Asian or Asian American,142
2019,CA-503,Sacramento County CoC,"Black, African American, or African",5006
2019,CA-503,Sacramento County CoC,Multiple Races,865
2019,CA-503,Sacramento County CoC,Native Hawaiian or Pacific Islander,140
2019,CA-503,Sacramento County CoC,Unknown,70
2019,CA-503,Sacramento County CoC,White,4447
2019,CA-504,Sonoma County CoC,"American Indian, Alaska Native, or Indigenous",390
2019,CA-504,Sonoma County CoC,Asian or Asian American,34
2019,CA-504,Sonoma County CoC,"Black, African American, or African",277
2019,CA-504,Sonoma County CoC,Multiple Races,327
2019,CA-504,Sonoma County CoC,Native Hawaiian or Pacific Islander,60
2019,CA-504,Sonoma County CoC,Unknown,54
2019,CA-504,Sonoma County CoC,White,2686
2019,CA-505,Contra Costa County CoC,"American Indian, Alaska Native, or Indigenous",388
2019,CA-505,Contra Costa County CoC,Asian or Asian American,93
2019,CA-505,Contra Costa County CoC,"Black, African American, or African",2319
2019,CA-505,Contra Costa County CoC,Multiple Races,371
2019,CA-505,Contra Costa County CoC,Native Hawaiian or Pacific Islander,117
2019,CA-505,Contra Costa County CoC,Unknown,121
2019,CA-505,Contra Costa County CoC,White,2406
2019,CA-506,"Monterey, San Benito Counties CoC","American Indian, Alaska Native, or Indigenous",67
2019,CA-506,"Monterey, San Benito Counties CoC",Asian or Asian American,31
2019,CA-506,"Monterey, San Benito Counties CoC","Black, African American, or African",218
2019,CA-506,"Monterey, San Benito Counties CoC",Multiple Races,113
2019,CA-506,"Monterey, San Benito Counties CoC",Native Hawaiian or Pacific Islander,36
2019,CA-506,"Monterey, San Benito Counties CoC",Unknown,*
2019,CA-506,"Monterey, San Benito Counties CoC",White,1922
2019,CA-507,Marin County CoC,"American Indian, Alaska Native, or Indigenous",26
2019,CA-507,Marin County CoC,Asian or Asian American,25
2019,CA-507,Marin County CoC,"Black, African American, or African",283
2019,CA-507,Marin County CoC,Multiple Races,55
2019,CA-507,Marin County CoC,Native Hawaiian or Pacific Islander,15
2019,CA-507,Marin County CoC,Unknown,71
2019,CA-507,Marin County CoC,White,738
2019,CA-508,Santa Cruz County CoC,"American Indian, Alaska Native, or Indigenous",136
2019,CA-508,Santa Cruz County CoC,Asian or Asian American,16
2019,CA-508,Santa Cruz County CoC,"Black, African American, or African",112
2019,CA-508,Santa Cruz County CoC,Multiple Races,128
2019,CA-508,Santa Cruz County CoC,Native Hawaiian or Pacific Islander,27
2019,CA-508,Santa Cruz County CoC,Unknown,115
2019,CA-508,Santa Cruz County CoC,White,1845
2019,CA-509,Mendocino County CoC,"American Indian, Alaska Native, or Indigenous",73
2019,CA-509,Mendocino County CoC,Asian or Asian American,*
2019,CA-509,Mendocino County CoC,"Black, African American, or African",21
2019,CA-509,Mendocino County CoC,Multiple Races,37
2019,CA-509,Mendocino County CoC,Native Hawaiian or Pacific Islander,12
2019,CA-509,Mendocino County CoC,Unknown,28
2019,CA-509,Mendocino County CoC,White,558
2019,CA-510,Stanislaus County CoC,"American Indian, Alaska Native, or Indigenous",127
2019,CA-510,Stanislaus County CoC,Asian or Asian American,84
2019,CA-510,Stanislaus County CoC,"Black, African American, or African",871
2019,CA-510,Stanislaus County CoC,Multiple Races,542
2019,CA-510,Stanislaus County CoC,Native Hawaiian or Pacific Islander,60
2019,CA-510,Stanislaus County CoC,White,4553
2019,CA-511,San Joaquin County CoC,"American Indian, Alaska Native, or Indigenous",151
2019,CA-511,San Joaquin County CoC,Asian or Asian American,224
2019,CA-511,San Joaquin County CoC,"Black, African American, or African",3733
2019,CA-511,San Joaquin County CoC,Multiple Races,831
2019,CA-511,San Joaquin County CoC,Native Hawaiian or Pacific Islander,131
2019,CA-511,San Joaquin County CoC,Unknown,112
2019,CA-511,San Joaquin County CoC,White,5845
2019,CA-512,San Mateo County CoC,"American Indian, Alaska Native, or Indigenous",196
2019,CA-512,San Mateo County CoC,Asian or Asian American,173
2019,CA-512,San Mateo County CoC,"Black, African American, or African",659
2019,CA-512,San Mateo County CoC,Multiple Races,160
2019,CA-512,San Mateo County CoC,Native Hawaiian or Pacific Islander,324
2019,CA-512,San Mateo County CoC,Unknown,45
2019,CA-512,San Mateo County CoC,White,2222
2019,CA-513,"Kings, Tulare Counties CoC","American Indian, Alaska Native, or Indigenous",120
2019,CA-513,"Kings, Tulare Counties CoC",Asian or Asian American,20
2019,CA-513,"Kings, Tulare Counties CoC","Black, African American, or African",412
2019,CA-513,"Kings, Tulare Counties CoC",Multiple Races,81
2019,CA-513,"Kings, Tulare Counties CoC",Native Hawaiian or Pacific Islander,45
2019,CA-513,"Kings, Tulare Counties CoC",Unknown,53
2019,CA-513,"Kings, Tulare Counties CoC",White,2714
2019,CA-514,"Fresno, Madera Counties CoC","American Indian, Alaska Native, or Indigenous",99
2019,CA-514,"Fresno, Madera Counties CoC",Asian or Asian American,47
2019,CA-514,"Fresno, Madera Counties CoC","Black, African American, or African",662
2019,CA-514,"Fresno, Madera Counties CoC",Multiple Races,122
2019,CA-514,"Fresno, Madera Counties CoC",Native Hawaiian or Pacific Islander,*
2019,CA-514,"Fresno, Madera Counties CoC",Unknown,33
2019,CA-514,"Fresno, Madera Counties CoC",White,1753
2019,CA-515,Placer County CoC,"American Indian, Alaska Native, or Indigenous",61
2019,CA-515,Placer County CoC,Asian or Asian American,22
2019,CA-515,Placer County CoC,"Black, African American, or African",136
2019,CA-515,Placer County CoC,Multiple Races,181
2019,CA-515,Placer County CoC,Native Hawaiian or Pacific Islander,*
2019,CA-515,Placer County CoC,Unknown,42
2019,CA-515,Placer County CoC,White,1234
2019,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","American Indian, Alaska Native, or Indigenous",28
2019,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Asian or Asian American,*
2019,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC","Black, African American, or African",40
2019,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Multiple Races,85
2019,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Native Hawaiian or Pacific Islander,*
2019,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,173
2019,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",White,520
2019,CA-517,Napa County CoC,"American Indian, Alaska Native, or Indigenous",78
2019,CA-517,Napa County CoC,Asian or Asian American,*
2019,CA-517,Napa County CoC,"Black, African American, or African",46
2019,CA-517,Napa County CoC,Multiple Races,32
2019,CA-517,Napa County CoC,Native Hawaiian or Pacific Islander,25
2019,CA-517,Napa County CoC,Unknown,*
2019,CA-517,Napa County CoC,White,733
2019,CA-518,Solano County CoC,"American Indian, Alaska Native, or Indigenous",25
2019,CA-518,Solano County CoC,Asian or Asian American,*
2019,CA-518,Solano County CoC,"Black, African American, or African",461
2019,CA-518,Solano County CoC,Multiple Races,125
2019,CA-518,Solano County CoC,Native Hawaiian or Pacific Islander,25
2019,CA-518,Solano County CoC,Unknown,12
2019,CA-518,Solano County CoC,White,505
2019,CA-519,Butte County CoC,"American Indian, Alaska Native, or Indigenous",49
2019,CA-519,Butte County CoC,Asian or Asian American,*
2019,CA-519,Butte County CoC,"Black, African American, or African",114
2019,CA-519,Butte County CoC,Multiple Races,107
2019,CA-519,Butte County CoC,Native Hawaiian or Pacific Islander,*
2019,CA-519,Butte County CoC,Unknown,*
2019,CA-519,Butte County CoC,White,1119
2019,CA-520,Merced County CoC,"American Indian, Alaska Native, or Indigenous",169
2019,CA-520,Merced County CoC,Asian or Asian American,71
2019,CA-520,Merced County CoC,"Black, African American, or African",543
2019,CA-520,Merced County CoC,Multiple Races,162
2019,CA-520,Merced County CoC,Native Hawaiian or Pacific Islander,21
2019,CA-520,Merced County CoC,Unknown,*
2019,CA-520,Merced County CoC,White,2127
2019,CA-521,Yolo County CoC,"American Indian, Alaska Native, or Indigenous",60
2019,CA-521,Yolo County CoC,Asian or Asian American,*
2019,CA-521,Yolo County CoC,"Black, African American, or African",268
2019,CA-521,Yolo County CoC,Multiple Races,67
2019,CA-521,Yolo County CoC,Native Hawaiian or Pacific Islander,13
2019,CA-521,Yolo County CoC,Unknown,48
2019,CA-521,Yolo County CoC,White,727
2019,CA-522,Humboldt County CoC,"American Indian, Alaska Native, or Indigenous",104
2019,CA-522,Humboldt County CoC,Asian or Asian American,*
2019,CA-522,Humboldt County CoC,"Black, African American, or African",78
2019,CA-522,Humboldt County CoC,Multiple Races,132
2019,CA-522,Humboldt County CoC,Native Hawaiian or Pacific Islander,12
2019,CA-522,Humboldt County CoC,Unknown,297
2019,CA-522,Humboldt County CoC,White,984
2019,CA-523,"Colusa, Glenn, Trinity Counties CoC","American Indian, Alaska Native, or Indigenous",19
2019,CA-523,"Colusa, Glenn, Trinity Counties CoC",Asian or Asian American,*
2019,CA-523,"Colusa, Glenn, Trinity Counties CoC","Black, African American, or African",12
2019,CA-523,"Colusa, Glenn, Trinity Counties CoC",Multiple Races,*
2019,CA-523,"Colusa, Glenn, Trinity Counties CoC",Native Hawaiian or Pacific Islander,*
2019,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,12
2019,CA-523,"Colusa, Glenn, Trinity Counties CoC",White,336
2019,CA-524,"Yuba, Sutter Counties CoC","American Indian, Alaska Native, or Indigenous",*
2019,CA-524,"Yuba, Sutter Counties CoC",Asian or Asian American,*
2019,CA-524,"Yuba, Sutter Counties CoC","Black, African American, or African",*
2019,CA-524,"Yuba, Sutter Counties CoC",Unknown,*
2019,CA-524,"Yuba, Sutter Counties CoC",White,24
2019,CA-525,El Dorado County CoC,"American Indian, Alaska Native, or Indigenous",*
2019,CA-525,El Dorado County CoC,Asian or Asian American,*
2019,CA-525,El Dorado County CoC,"Black, African American, or African",12
2019,CA-525,El Dorado County CoC,Multiple Races,14
2019,CA-525,El Dorado County CoC,Native Hawaiian or Pacific Islander,*
2019,CA-525,El Dorado County CoC,Unknown,*
2019,CA-525,El Dorado County CoC,White,181
2019,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","American Indian, Alaska Native, or Indigenous",*
2019,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Asian or Asian American,*
2019,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC","Black, African American, or African",26
2019,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Multiple Races,31
2019,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Native Hawaiian or Pacific Islander,*
2019,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Unknown,*
2019,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",White,323
2019,CA-527,Tehama County CoC,"American Indian, Alaska Native, or Indigenous",22
2019,CA-527,Tehama County CoC,Asian or Asian American,*
2019,CA-527,Tehama County CoC,"Black, African American, or African",12
2019,CA-527,Tehama County CoC,Multiple Races,16
2019,CA-527,Tehama County CoC,Native Hawaiian or Pacific Islander,*
2019,CA-527,Tehama County CoC,Unknown,*
2019,CA-527,Tehama County CoC,White,313
2019,CA-529,Lake County CoC,"American Indian, Alaska Native, or Indigenous",16
2019,CA-529,Lake County CoC,Asian or Asian American,*
2019,CA-529,Lake County CoC,"Black, African American, or African",*
2019,CA-529,Lake County CoC,Multiple Races,22
2019,CA-529,Lake County CoC,Native Hawaiian or Pacific Islander,*
2019,CA-529,Lake County CoC,White,201
2019,CA-530,"Alpine, Inyo, Mono Counties CoC","American Indian, Alaska Native, or Indigenous",16
2019,CA-530,"Alpine, Inyo, Mono Counties CoC","Black, African American, or African",*
2019,CA-530,"Alpine, Inyo, Mono Counties CoC",Multiple Races,*
2019,CA-530,"Alpine, Inyo, Mono Counties CoC",Native Hawaiian or Pacific Islander,*
2019,CA-530,"Alpine, Inyo, Mono Counties CoC",Unknown,*
2019,CA-530,"Alpine, Inyo, Mono Counties CoC",White,128
2019,CA-531,Nevada County CoC,"American Indian, Alaska Native, or Indigenous",*
2019,CA-531,Nevada County CoC,Asian or Asian American,*
2019,CA-531,Nevada County CoC,"Black, African American, or African",*
2019,CA-531,Nevada County CoC,Multiple Races,52
2019,CA-531,Nevada County CoC,Native Hawaiian or Pacific Islander,*
2019,CA-531,Nevada County CoC,Unknown,*
2019,CA-531,Nevada County CoC,White,530
2019,CA-600,Los Angeles County CoC,"American Indian, Alaska Native, or Indigenous",1206
2019,CA-600,Los Angeles County CoC,Asian or Asian American,1002
2019,CA-600,Los Angeles County CoC,"Black, African American, or African",35034
2019,CA-600,Los Angeles County CoC,Multiple Races,1890
2019,CA-600,Los Angeles County CoC,Native Hawaiian or Pacific Islander,659
2019,CA-600,Los Angeles County CoC,Unknown,5679
2019,CA-600,Los Angeles County CoC,White,40377
2019,CA-601,San Diego County CoC,"American Indian, Alaska Native, or Indigenous",303
2019,CA-601,San Diego County CoC,Asian or Asian American,296
2019,CA-601,San Diego County CoC,"Black, African American, or African",4396
2019,CA-601,San Diego County CoC,Multiple Races,779
2019,CA-601,San Diego County CoC,Native Hawaiian or Pacific Islander,189
2019,CA-601,San Diego County CoC,Unknown,443
2019,CA-601,San Diego County CoC,White,9745
2019,CA-602,Orange County CoC,"American Indian, Alaska Native, or Indigenous",416
2019,CA-602,Orange County CoC,Asian or Asian American,333
2019,CA-602,Orange County CoC,"Black, African American, or African",1703
2019,CA-602,Orange County CoC,Multiple Races,476
2019,CA-602,Orange County CoC,Native Hawaiian or Pacific Islander,164
2019,CA-602,Orange County CoC,Unknown,138
2019,CA-602,Orange County CoC,White,9157
2019,CA-603,Santa Barbara County CoC,"American Indian, Alaska Native, or Indigenous",120
2019,CA-603,Santa Barbara County CoC,Asian or Asian American,12
2019,CA-603,Santa Barbara County CoC,"Black, African American, or African",235
2019,CA-603,Santa Barbara County CoC,Multiple Races,149
2019,CA-603,Santa Barbara County CoC,Native Hawaiian or Pacific Islander,15
2019,CA-603,Santa Barbara County CoC,Unknown,38
2019,CA-603,Santa Barbara County CoC,White,2240
2019,CA-604,Kern County CoC,"American Indian, Alaska Native, or Indigenous",104
2019,CA-604,Kern County CoC,Asian or Asian American,26
2019,CA-604,Kern County CoC,"Black, African American, or African",1509
2019,CA-604,Kern County CoC,Multiple Races,171
2019,CA-604,Kern County CoC,Native Hawaiian or Pacific Islander,37
2019,CA-604,Kern County CoC,Unknown,*
2019,CA-604,Kern County CoC,White,3274
2019,CA-606,Long Beach CoC (Los Angeles County),"American Indian, Alaska Native, or Indigenous",36
2019,CA-606,Long Beach CoC (Los Angeles County),Asian or Asian American,54
2019,CA-606,Long Beach CoC (Los Angeles County),"Black, African American, or African",1576
2019,CA-606,Long Beach CoC (Los Angeles County),Multiple Races,126
2019,CA-606,Long Beach CoC (Los Angeles County),Native Hawaiian or Pacific Islander,50
